sale_id,sale_date,product,category,unit_price,quantity,total_amount,region,payment_method,sales_rep
2402,2025-03-24 20:27:00,T-Shirt,Fashion,830.21,1,830.21,East,Net Banking,Vikram
2397,2025-03-24 21:23:00,Backpack,Fashion,1898.71,1,1898.71,West,Cash,Priya
2398,2025-03-24 21:43:00,Laptop,Electronics,51826.42,1,51826.42,West,Debit Card,Karan
2418,2025-03-25 09:01:00,Laptop,Electronics,59402.06,1,59402.06,South,Debit Card,Sneha
2414,2025-03-25 09:42:00,Coffee Maker,Appliances,3460.87,2,6921.74,East,Cash,Priya
2415,2025-03-25 10:12:00,Smartwatch,Electronics,6332.26,2,12664.52,West,UPI,Sneha
2409,2025-03-25 10:44:00,Laptop,Electronics,52821.39,1,52821.39,West,Cash,Vikram
2421,2025-03-25 12:06:00,Pen Pack,Stationery,96.36,1,96.36,South,Net Banking,Diya
2405,2025-03-25 14:07:00,Pen Pack,Stationery,99.17,1,99.17,West,Debit Card,Aarav
2413,2025-03-25 15:06:00,Smartphone,Electronics,25748.12,2,51496.24,West,Net Banking,Diya
2420,2025-03-25 15:08:00,Notebook Set,Stationery,227.58,4,910.32,West,Credit Card,Vikram
2419,2025-03-25 15:15:00,Study Table,Furniture,5137.45,2,10274.9,West,Credit Card,Vikram
2410,2025-03-25 15:33:00,Bookshelf,Furniture,3881.38,3,11644.14,East,UPI,Rohan
2407,2025-03-25 17:49:00,Microwave Oven,Appliances,9314.35,1,9314.35,South,Net Banking,Vikram
2411,2025-03-25 18:10:00,Running Shoes,Fashion,3154.17,1,3154.17,West,Cash,Karan
2417,2025-03-25 19:16:00,Air Fryer,Appliances,6141.12,1,6141.12,East,Cash,Priya
2412,2025-03-25 19:18:00,Notebook Set,Stationery,257.98,2,515.96,North,UPI,Diya
2406,2025-03-25 19:28:00,Running Shoes,Fashion,3483.73,3,10451.19,North,UPI,Priya
2408,2025-03-25 19:36:00,Smartwatch,Electronics,5817.7,5,29088.5,North,Debit Card,Sneha
2416,2025-03-25 19:45:00,Air Fryer,Appliances,7038.24,1,7038.24,West,UPI,Sneha
2404,2025-03-25 20:52:00,Coffee Maker,Appliances,3840.46,4,15361.84,East,UPI,Rohan
2427,2025-03-26 10:09:00,Smartphone,Electronics,24795.64,2,49591.28,East,Debit Card,Rohan
2429,2025-03-26 10:13:00,Bookshelf,Furniture,3658.86,5,18294.3,West,Cash,Sneha
2433,2025-03-26 11:14:00,Smartphone,Electronics,26992.86,1,26992.86,North,Credit Card,Karan
2430,2025-03-26 11:19:00,Coffee Maker,Appliances,3785.81,3,11357.43,North,Credit Card,Aarav
2424,2025-03-26 11:29:00,Backpack,Fashion,1757.67,2,3515.34,East,Credit Card,Priya
2426,2025-03-26 11:40:00,Coffee Maker,Appliances,3186.22,1,3186.22,North,Net Banking,Diya
2441,2025-03-26 11:49:00,Smartphone,Electronics,23575.92,1,23575.92,East,UPI,Aarav
2435,2025-03-26 12:16:00,Bookshelf,Furniture,4010.13,1,4010.13,South,Credit Card,Karan
2428,2025-03-26 12:25:00,Smartphone,Electronics,22886.91,3,68660.73,North,Cash,Aarav
2438,2025-03-26 14:23:00,Backpack,Fashion,1757.9,1,1757.9,North,Cash,Rohan
2440,2025-03-26 14:27:00,Bookshelf,Furniture,3623.95,1,3623.95,South,Debit Card,Priya
2434,2025-03-26 14:45:00,Office Chair,Furniture,7472.36,5,37361.8,East,Cash,Anjali
2431,2025-03-26 16:39:00,Smartphone,Electronics,27379.58,5,136897.9,North,Credit Card,Karan
2432,2025-03-26 17:01:00,Pen Pack,Stationery,92.43,2,184.86,South,Credit Card,Sneha
2422,2025-03-26 17:10:00,Notebook Set,Stationery,263.11,4,1052.44,East,Credit Card,Diya
2425,2025-03-26 17:53:00,Coffee Maker,Appliances,3778.54,1,3778.54,South,Cash,Karan
2436,2025-03-26 18:19:00,Bookshelf,Furniture,3682.32,3,11046.96,South,Credit Card,Anjali
2439,2025-03-26 18:26:00,Pen Pack,Stationery,90.68,2,181.36,East,Net Banking,Sneha
2437,2025-03-26 20:17:00,Bookshelf,Furniture,4306.29,1,4306.29,East,Net Banking,Diya
2423,2025-03-26 21:37:00,Smartphone,Electronics,22628.2,1,22628.2,South,UPI,Diya
2445,2025-03-27 09:17:00,Smartwatch,Electronics,5459.59,1,5459.59,West,UPI,Diya
2459,2025-03-27 09:42:00,Smartphone,Electronics,27358.83,1,27358.83,South,Cash,Vikram
2447,2025-03-27 09:58:00,Coffee Maker,Appliances,3698.31,2,7396.62,West,Debit Card,Rohan
2452,2025-03-27 11:06:00,Laptop,Electronics,51964.16,3,155892.48,East,Cash,Priya
2443,2025-03-27 12:06:00,Bookshelf,Furniture,3826.89,1,3826.89,East,Net Banking,Diya
2454,2025-03-27 13:04:00,Pen Pack,Stationery,105.7,1,105.7,East,Debit Card,Vikram
2457,2025-03-27 13:20:00,Backpack,Fashion,1792.05,1,1792.05,West,Credit Card,Diya
2458,2025-03-27 14:35:00,Office Chair,Furniture,7899.3,2,15798.6,South,Credit Card,Diya
2446,2025-03-27 15:15:00,Running Shoes,Fashion,2989.53,1,2989.53,North,Debit Card,Aarav
2456,2025-03-27 15:40:00,Notebook Set,Stationery,232.4,2,464.8,West,UPI,Priya
2449,2025-03-27 15:46:00,Smartphone,Electronics,24849.47,3,74548.41,East,Debit Card,Sneha
2442,2025-03-27 16:36:00,Microwave Oven,Appliances,7668.53,1,7668.53,East,Credit Card,Diya
2451,2025-03-27 16:54:00,Bookshelf,Furniture,3838.76,5,19193.8,North,Debit Card,Diya
2448,2025-03-27 17:58:00,Notebook Set,Stationery,273.34,1,273.34,North,Debit Card,Aarav
2455,2025-03-27 18:29:00,Office Chair,Furniture,7798.0,4,31192.0,North,Credit Card,Sneha
2450,2025-03-27 21:20:00,Air Fryer,Appliances,6299.57,1,6299.57,West,Net Banking,Aarav
2453,2025-03-27 21:23:00,Headphones,Electronics,1835.21,2,3670.42,North,UPI,Karan
2444,2025-03-27 21:27:00,Backpack,Fashion,1941.36,1,1941.36,East,Debit Card,Priya
2464,2025-03-28 09:57:00,Pen Pack,Stationery,92.14,1,92.14,West,Credit Card,Karan
2469,2025-03-28 10:14:00,Smartphone,Electronics,25905.8,2,51811.6,North,UPI,Aarav
2470,2025-03-28 10:17:00,Backpack,Fashion,1715.82,1,1715.82,South,Net Banking,Vikram
2461,2025-03-28 11:14:00,Coffee Maker,Appliances,3257.8,2,6515.6,East,Cash,Anjali
2465,2025-03-28 14:16:00,Laptop,Electronics,54738.64,2,109477.28,North,Net Banking,Diya
2462,2025-03-28 15:12:00,Notebook Set,Stationery,256.02,1,256.02,North,Debit Card,Vikram
2467,2025-03-28 15:46:00,Office Chair,Furniture,7304.67,1,7304.67,West,Credit Card,Karan
2473,2025-03-28 16:47:00,Headphones,Electronics,2001.3,2,4002.6,East,Credit Card,Rohan
2466,2025-03-28 17:27:00,Study Table,Furniture,5424.62,1,5424.62,East,UPI,Anjali
2468,2025-03-28 17:38:00,Smartwatch,Electronics,5883.23,2,11766.46,West,Net Banking,Vikram
2463,2025-03-28 18:41:00,Headphones,Electronics,2074.51,5,10372.55,North,Credit Card,Anjali
2460,2025-03-28 18:48:00,Running Shoes,Fashion,2946.9,1,2946.9,East,Debit Card,Anjali
2471,2025-03-28 20:17:00,Bookshelf,Furniture,3914.31,1,3914.31,West,Credit Card,Rohan
2472,2025-03-28 20:38:00,Air Fryer,Appliances,6114.65,2,12229.3,East,UPI,Diya
2479,2025-03-29 09:52:00,Coffee Maker,Appliances,3490.55,1,3490.55,East,Debit Card,Sneha
2475,2025-03-29 10:10:00,Study Table,Furniture,4972.91,5,24864.55,North,Net Banking,Sneha
2476,2025-03-29 12:30:00,Running Shoes,Fashion,3253.22,1,3253.22,North,UPI,Aarav
2477,2025-03-29 12:33:00,Backpack,Fashion,1864.82,1,1864.82,South,Credit Card,Diya
2486,2025-03-29 13:07:00,Backpack,Fashion,1968.54,3,5905.62,North,Cash,Rohan
2487,2025-03-29 13:39:00,Running Shoes,Fashion,3315.79,2,6631.58,South,Debit Card,Anjali
2483,2025-03-29 13:56:00,Pen Pack,Stationery,109.1,2,218.2,West,Net Banking,Rohan
2484,2025-03-29 14:25:00,Office Chair,Furniture,8115.49,1,8115.49,West,Debit Card,Karan
2489,2025-03-29 14:42:00,Laptop,Electronics,54872.03,1,54872.03,North,UPI,Karan
2485,2025-03-29 14:53:00,Smartwatch,Electronics,5449.32,2,10898.64,North,Cash,Anjali
2482,2025-03-29 15:23:00,Smartwatch,Electronics,6093.1,2,12186.2,South,UPI,Priya
2488,2025-03-29 16:02:00,Office Chair,Furniture,6846.92,1,6846.92,South,Debit Card,Diya
2474,2025-03-29 16:09:00,Coffee Maker,Appliances,3198.62,1,3198.62,North,Cash,Vikram
2478,2025-03-29 16:31:00,Smartphone,Electronics,24023.01,2,48046.02,East,Net Banking,Karan
2490,2025-03-29 17:42:00,Headphones,Electronics,1940.09,1,1940.09,South,UPI,Karan
2480,2025-03-29 18:30:00,Pen Pack,Stationery,100.36,2,200.72,North,Debit Card,Aarav
2491,2025-03-29 18:58:00,Headphones,Electronics,2198.37,1,2198.37,North,Debit Card,Priya
2481,2025-03-29 19:09:00,Headphones,Electronics,2191.45,3,6574.35,East,Cash,Aarav
2496,2025-03-30 10:08:00,Bookshelf,Furniture,4225.92,3,12677.76,West,Debit Card,Sneha
2495,2025-03-30 10:19:00,Bookshelf,Furniture,4043.43,1,4043.43,West,Net Banking,Rohan
2494,2025-03-30 11:43:00,Coffee Maker,Appliances,3763.15,3,11289.45,South,Debit Card,Rohan
2499,2025-03-30 13:03:00,Headphones,Electronics,2048.36,4,8193.44,West,Credit Card,Vikram
2493,2025-03-30 13:38:00,Pen Pack,Stationery,91.96,1,91.96,East,Credit Card,Vikram
2497,2025-03-30 15:29:00,Running Shoes,Fashion,3106.68,1,3106.68,North,Net Banking,Aarav
2500,2025-03-30 17:29:00,Coffee Maker,Appliances,3154.17,3,9462.51,North,UPI,Aarav
2498,2025-03-30 18:58:00,Air Fryer,Appliances,6397.19,3,19191.57,East,Credit Card,Sneha
2492,2025-03-30 19:40:00,Running Shoes,Fashion,3477.08,1,3477.08,West,Cash,Vikram
2511,2025-03-31 09:37:00,Office Chair,Furniture,7435.62,2,14871.24,East,UPI,Anjali
2509,2025-03-31 10:37:00,Running Shoes,Fashion,3187.5,1,3187.5,West,Debit Card,Karan
2512,2025-03-31 11:29:00,Laptop,Electronics,59489.19,1,59489.19,West,Debit Card,Aarav
2508,2025-03-31 11:52:00,Bookshelf,Furniture,3717.0,1,3717.0,South,Credit Card,Priya
2503,2025-03-31 12:57:00,T-Shirt,Fashion,838.47,1,838.47,South,Debit Card,Karan
2514,2025-03-31 14:41:00,T-Shirt,Fashion,730.04,2,1460.08,East,Cash,Rohan
2506,2025-03-31 15:03:00,Running Shoes,Fashion,2895.78,2,5791.56,North,Debit Card,Vikram
2515,2025-03-31 15:04:00,Office Chair,Furniture,7927.44,2,15854.88,West,Cash,Anjali
2510,2025-03-31 16:26:00,Bookshelf,Furniture,3908.66,3,11725.98,West,Credit Card,Aarav
2504,2025-03-31 16:39:00,Microwave Oven,Appliances,9331.57,1,9331.57,South,UPI,Diya
2505,2025-03-31 17:06:00,Laptop,Electronics,51183.24,4,204732.96,South,Credit Card,Diya
2513,2025-03-31 17:13:00,Headphones,Electronics,1943.1,3,5829.3,East,Net Banking,Vikram
2507,2025-03-31 17:16:00,Running Shoes,Fashion,3508.93,3,10526.79,West,Net Banking,Diya
2516,2025-03-31 17:49:00,Backpack,Fashion,1857.23,2,3714.46,East,Credit Card,Sneha
2501,2025-03-31 18:06:00,Notebook Set,Stationery,274.31,1,274.31,East,Net Banking,Anjali
2502,2025-03-31 20:37:00,Microwave Oven,Appliances,8213.22,1,8213.22,North,Credit Card,Rohan
2517,2025-04-01 09:01:00,Backpack,Fashion,1842.29,1,1842.29,South,Credit Card,Diya
2533,2025-04-01 09:15:00,Pen Pack,Stationery,105.15,4,420.6,West,UPI,Aarav
2535,2025-04-01 09:31:00,Headphones,Electronics,1908.2,1,1908.2,South,Debit Card,Vikram
2523,2025-04-01 10:37:00,Notebook Set,Stationery,251.43,3,754.29,North,UPI,Priya
2522,2025-04-01 13:14:00,Smartwatch,Electronics,5702.99,1,5702.99,South,Credit Card,Vikram
2529,2025-04-01 13:24:00,Notebook Set,Stationery,272.03,4,1088.12,East,UPI,Rohan
2526,2025-04-01 14:39:00,Backpack,Fashion,1917.93,2,3835.86,South,UPI,Anjali
2524,2025-04-01 14:49:00,Laptop,Electronics,58410.1,4,233640.4,West,Net Banking,Diya
2519,2025-04-01 15:48:00,Pen Pack,Stationery,107.62,2,215.24,West,UPI,Aarav
2518,2025-04-01 16:20:00,Coffee Maker,Appliances,3224.35,4,12897.4,South,Credit Card,Diya
2521,2025-04-01 16:24:00,Pen Pack,Stationery,93.48,1,93.48,South,Net Banking,Priya
2531,2025-04-01 16:59:00,T-Shirt,Fashion,831.6,1,831.6,East,UPI,Aarav
2530,2025-04-01 17:59:00,Office Chair,Furniture,6862.17,2,13724.34,East,Cash,Aarav
2527,2025-04-01 18:05:00,Bookshelf,Furniture,4100.38,4,16401.52,South,Net Banking,Karan
2528,2025-04-01 18:34:00,Smartphone,Electronics,23089.64,1,23089.64,East,UPI,Priya
2534,2025-04-01 18:47:00,Study Table,Furniture,6029.16,4,24116.64,North,Net Banking,Anjali
2520,2025-04-01 20:04:00,Backpack,Fashion,1710.17,1,1710.17,West,Debit Card,Aarav
2525,2025-04-01 20:41:00,Study Table,Furniture,5153.83,2,10307.66,West,Credit Card,Priya
2532,2025-04-01 21:03:00,Study Table,Furniture,5413.55,1,5413.55,South,Credit Card,Sneha
2541,2025-04-02 09:04:00,Air Fryer,Appliances,5869.37,2,11738.74,North,Credit Card,Anjali
2538,2025-04-02 11:27:00,Laptop,Electronics,53758.37,1,53758.37,West,Net Banking,Rohan
2558,2025-04-02 11:28:00,Backpack,Fashion,1857.88,3,5573.64,West,UPI,Anjali
2536,2025-04-02 12:01:00,Office Chair,Furniture,7922.31,4,31689.24,North,UPI,Priya
2555,2025-04-02 12:08:00,Headphones,Electronics,2184.12,1,2184.12,North,Debit Card,Karan
2544,2025-04-02 12:28:00,Running Shoes,Fashion,3331.36,3,9994.08,East,Debit Card,Karan
2548,2025-04-02 12:44:00,Microwave Oven,Appliances,9037.85,1,9037.85,West,Cash,Diya
2545,2025-04-02 13:20:00,Notebook Set,Stationery,257.68,2,515.36,North,UPI,Sneha
2556,2025-04-02 13:21:00,Smartphone,Electronics,27494.03,3,82482.09,West,UPI,Karan
2549,2025-04-02 13:37:00,Laptop,Electronics,54987.98,1,54987.98,West,Debit Card,Diya
2539,2025-04-02 14:22:00,Smartphone,Electronics,24689.76,4,98759.04,South,Debit Card,Vikram
2550,2025-04-02 16:01:00,Laptop,Electronics,52570.02,2,105140.04,West,Cash,Anjali
2546,2025-04-02 16:17:00,Pen Pack,Stationery,98.22,5,491.1,North,Credit Card,Rohan
2540,2025-04-02 18:00:00,Pen Pack,Stationery,91.16,1,91.16,South,Cash,Aarav
2553,2025-04-02 18:27:00,Air Fryer,Appliances,5885.55,2,11771.1,West,UPI,Diya
2542,2025-04-02 18:41:00,Headphones,Electronics,1913.04,1,1913.04,South,Debit Card,Rohan
2552,2025-04-02 18:48:00,T-Shirt,Fashion,842.08,4,3368.32,East,Debit Card,Priya
2543,2025-04-02 19:04:00,Backpack,Fashion,1763.21,2,3526.42,North,Debit Card,Priya
2554,2025-04-02 19:18:00,T-Shirt,Fashion,782.1,2,1564.2,West,Cash,Karan
2551,2025-04-02 19:27:00,Laptop,Electronics,51968.93,1,51968.93,North,Debit Card,Aarav
2537,2025-04-02 19:47:00,T-Shirt,Fashion,817.3,1,817.3,North,Net Banking,Anjali
2557,2025-04-02 19:51:00,Study Table,Furniture,5245.62,1,5245.62,North,UPI,Karan
2547,2025-04-02 20:35:00,Notebook Set,Stationery,273.8,1,273.8,South,UPI,Sneha
2564,2025-04-03 13:01:00,Laptop,Electronics,59968.74,5,299843.7,East,Net Banking,Aarav
2561,2025-04-03 13:55:00,Headphones,Electronics,1903.2,3,5709.6,West,Credit Card,Priya
2565,2025-04-03 17:28:00,Backpack,Fashion,1704.49,1,1704.49,North,Net Banking,Diya
2563,2025-04-03 18:20:00,Headphones,Electronics,2073.78,3,6221.34,North,Net Banking,Priya
2560,2025-04-03 18:35:00,Backpack,Fashion,1957.98,1,1957.98,East,UPI,Anjali
2562,2025-04-03 19:03:00,Coffee Maker,Appliances,3272.15,4,13088.6,South,UPI,Aarav
2566,2025-04-03 19:26:00,Smartwatch,Electronics,5644.85,2,11289.7,North,Cash,Karan
2559,2025-04-03 19:54:00,Running Shoes,Fashion,2903.68,1,2903.68,South,Cash,Aarav
2570,2025-04-04 11:24:00,Notebook Set,Stationery,254.13,2,508.26,North,UPI,Priya
2576,2025-04-04 11:59:00,Running Shoes,Fashion,3383.23,1,3383.23,South,Cash,Rohan
2573,2025-04-04 12:21:00,Smartwatch,Electronics,6403.21,1,6403.21,South,Debit Card,Priya
2568,2025-04-04 13:59:00,Backpack,Fashion,1631.22,1,1631.22,South,Net Banking,Aarav
2577,2025-04-04 14:07:00,Backpack,Fashion,1713.7,1,1713.7,North,Cash,Vikram
2567,2025-04-04 14:26:00,Laptop,Electronics,53091.95,3,159275.85,East,Cash,Karan
2575,2025-04-04 14:41:00,Smartphone,Electronics,24259.92,2,48519.84,West,Net Banking,Priya
2569,2025-04-04 17:45:00,Smartphone,Electronics,25545.19,3,76635.57,East,Credit Card,Vikram
2571,2025-04-04 17:46:00,Backpack,Fashion,1801.26,2,3602.52,West,Net Banking,Diya
2572,2025-04-04 18:30:00,Notebook Set,Stationery,268.92,3,806.76,West,Debit Card,Karan
2578,2025-04-04 19:56:00,T-Shirt,Fashion,877.32,2,1754.64,South,Credit Card,Anjali
2574,2025-04-04 20:15:00,Running Shoes,Fashion,3081.48,5,15407.4,West,Cash,Sneha
2584,2025-04-05 11:46:00,Air Fryer,Appliances,6470.24,1,6470.24,North,Credit Card,Aarav
2583,2025-04-05 15:40:00,Microwave Oven,Appliances,9215.23,4,36860.92,West,Cash,Karan
2585,2025-04-05 16:24:00,Backpack,Fashion,1833.5,2,3667.0,East,Cash,Rohan
2579,2025-04-05 17:45:00,Headphones,Electronics,1848.32,1,1848.32,West,UPI,Rohan
2582,2025-04-05 18:38:00,Study Table,Furniture,5937.17,4,23748.68,North,UPI,Diya
2580,2025-04-05 20:10:00,Notebook Set,Stationery,226.7,1,226.7,North,Credit Card,Vikram
2581,2025-04-05 20:35:00,Pen Pack,Stationery,98.45,1,98.45,South,Debit Card,Diya
2586,2025-04-05 21:06:00,T-Shirt,Fashion,835.61,1,835.61,South,Debit Card,Anjali
2601,2025-04-06 09:27:00,T-Shirt,Fashion,857.15,2,1714.3,North,Cash,Priya
2592,2025-04-06 09:31:00,Pen Pack,Stationery,100.8,3,302.4,North,Debit Card,Priya
2591,2025-04-06 10:13:00,Pen Pack,Stationery,94.63,1,94.63,South,UPI,Aarav
2594,2025-04-06 10:28:00,Pen Pack,Stationery,92.19,2,184.38,West,Cash,Karan
2597,2025-04-06 10:45:00,Coffee Maker,Appliances,3664.87,2,7329.74,East,UPI,Vikram
2588,2025-04-06 11:02:00,Bookshelf,Furniture,3854.86,1,3854.86,South,Cash,Karan
2590,2025-04-06 11:18:00,Office Chair,Furniture,7479.95,1,7479.95,East,Net Banking,Diya
2603,2025-04-06 11:56:00,Coffee Maker,Appliances,3394.09,2,6788.18,East,Credit Card,Karan
2599,2025-04-06 12:43:00,Headphones,Electronics,2034.54,4,8138.16,South,Debit Card,Anjali
2602,2025-04-06 13:39:00,Microwave Oven,Appliances,7952.8,1,7952.8,West,Net Banking,Priya
2596,2025-04-06 14:10:00,Microwave Oven,Appliances,8998.64,2,17997.28,East,Debit Card,Anjali
2598,2025-04-06 14:12:00,Smartphone,Electronics,27161.84,3,81485.52,North,UPI,Priya
2589,2025-04-06 14:18:00,Backpack,Fashion,1936.65,1,1936.65,South,UPI,Karan
2604,2025-04-06 15:38:00,Coffee Maker,Appliances,3489.54,3,10468.62,East,Net Banking,Anjali
2600,2025-04-06 16:18:00,Headphones,Electronics,1993.8,1,1993.8,South,Credit Card,Diya
2587,2025-04-06 18:32:00,Laptop,Electronics,55705.44,4,222821.76,West,Debit Card,Sneha
2593,2025-04-06 20:28:00,Office Chair,Furniture,8162.71,2,16325.42,South,Cash,Karan
2595,2025-04-06 20:42:00,Smartphone,Electronics,26822.51,5,134112.55,North,Debit Card,Diya
2621,2025-04-07 09:19:00,Air Fryer,Appliances,6270.84,2,12541.68,East,Cash,Priya
2616,2025-04-07 10:32:00,Notebook Set,Stationery,226.0,4,904.0,West,Cash,Aarav
2613,2025-04-07 10:41:00,Pen Pack,Stationery,97.05,3,291.15,North,Net Banking,Priya
2620,2025-04-07 11:06:00,Microwave Oven,Appliances,9061.43,2,18122.86,West,Credit Card,Karan
2606,2025-04-07 11:29:00,Study Table,Furniture,5222.14,1,5222.14,East,UPI,Sneha
2610,2025-04-07 12:21:00,Pen Pack,Stationery,91.09,1,91.09,North,Debit Card,Anjali
2607,2025-04-07 16:53:00,Microwave Oven,Appliances,8326.75,1,8326.75,West,Net Banking,Vikram
2608,2025-04-07 17:13:00,Coffee Maker,Appliances,3314.4,1,3314.4,West,UPI,Sneha
2611,2025-04-07 17:13:00,Bookshelf,Furniture,3777.05,4,15108.2,North,Net Banking,Sneha
2614,2025-04-07 17:25:00,Study Table,Furniture,5539.02,5,27695.1,South,Debit Card,Rohan
2615,2025-04-07 17:46:00,Pen Pack,Stationery,97.48,1,97.48,South,UPI,Aarav
2618,2025-04-07 19:25:00,Microwave Oven,Appliances,7860.19,3,23580.57,South,Debit Card,Diya
2617,2025-04-07 19:49:00,Headphones,Electronics,1913.24,1,1913.24,South,UPI,Karan
2612,2025-04-07 20:01:00,Headphones,Electronics,2041.98,1,2041.98,West,UPI,Sneha
2609,2025-04-07 21:28:00,Office Chair,Furniture,7762.48,1,7762.48,West,Cash,Karan
2619,2025-04-07 21:46:00,Smartphone,Electronics,22869.45,2,45738.9,West,UPI,Aarav
2605,2025-04-07 21:48:00,Smartphone,Electronics,23594.65,5,117973.25,East,Cash,Anjali
2632,2025-04-08 09:10:00,Microwave Oven,Appliances,7781.76,1,7781.76,North,Credit Card,Priya
2629,2025-04-08 09:20:00,Office Chair,Furniture,7860.77,3,23582.31,West,UPI,Karan
2628,2025-04-08 12:03:00,T-Shirt,Fashion,835.69,2,1671.38,West,Debit Card,Vikram
2627,2025-04-08 12:05:00,Smartwatch,Electronics,6437.79,1,6437.79,South,Cash,Anjali
2625,2025-04-08 12:28:00,Backpack,Fashion,1971.07,1,1971.07,East,Cash,Diya
2622,2025-04-08 15:18:00,Office Chair,Furniture,8203.89,2,16407.78,West,UPI,Priya
2630,2025-04-08 16:34:00,Microwave Oven,Appliances,8005.68,2,16011.36,West,Debit Card,Priya
2631,2025-04-08 17:54:00,Study Table,Furniture,5457.51,1,5457.51,North,UPI,Vikram
2626,2025-04-08 19:05:00,Coffee Maker,Appliances,3367.43,1,3367.43,North,Net Banking,Rohan
2623,2025-04-08 20:34:00,Bookshelf,Furniture,4048.8,1,4048.8,South,Cash,Aarav
2624,2025-04-08 21:34:00,Running Shoes,Fashion,3345.64,5,16728.2,North,Cash,Priya
2646,2025-04-09 09:08:00,Running Shoes,Fashion,3439.75,1,3439.75,West,Cash,Anjali
2653,2025-04-09 09:37:00,Smartwatch,Electronics,5930.5,2,11861.0,East,Debit Card,Diya
2654,2025-04-09 09:38:00,Pen Pack,Stationery,97.38,1,97.38,East,UPI,Karan
2650,2025-04-09 10:35:00,Running Shoes,Fashion,3324.86,1,3324.86,West,Debit Card,Rohan
2645,2025-04-09 10:59:00,Laptop,Electronics,58117.01,5,290585.05,South,Credit Card,Rohan
2652,2025-04-09 12:24:00,Backpack,Fashion,1821.53,5,9107.65,East,Credit Card,Aarav
2647,2025-04-09 12:35:00,Study Table,Furniture,5282.81,3,15848.43,West,Cash,Vikram
2637,2025-04-09 12:59:00,T-Shirt,Fashion,816.72,1,816.72,East,Credit Card,Rohan
2641,2025-04-09 13:18:00,Study Table,Furniture,5641.7,4,22566.8,West,Net Banking,Karan
2635,2025-04-09 13:33:00,Office Chair,Furniture,7829.91,4,31319.64,East,Net Banking,Sneha
2642,2025-04-09 13:35:00,Study Table,Furniture,5636.95,1,5636.95,South,UPI,Rohan
2643,2025-04-09 13:36:00,Smartphone,Electronics,26153.29,1,26153.29,North,Credit Card,Vikram
2638,2025-04-09 14:26:00,T-Shirt,Fashion,834.41,1,834.41,South,Credit Card,Anjali
2634,2025-04-09 15:00:00,Headphones,Electronics,2099.6,2,4199.2,East,UPI,Vikram
2633,2025-04-09 15:31:00,Notebook Set,Stationery,273.6,1,273.6,South,Net Banking,Anjali
2648,2025-04-09 17:20:00,Microwave Oven,Appliances,8456.61,1,8456.61,North,Net Banking,Priya
2636,2025-04-09 17:43:00,Backpack,Fashion,1854.08,1,1854.08,South,Net Banking,Sneha
2640,2025-04-09 18:10:00,Study Table,Furniture,5054.19,2,10108.38,North,Debit Card,Priya
2644,2025-04-09 18:17:00,Study Table,Furniture,5583.22,3,16749.66,West,Credit Card,Rohan
2649,2025-04-09 20:09:00,Headphones,Electronics,2178.2,3,6534.6,West,Net Banking,Anjali
2639,2025-04-09 20:12:00,Smartphone,Electronics,27466.55,1,27466.55,South,UPI,Anjali
2651,2025-04-09 21:42:00,Laptop,Electronics,59027.52,3,177082.56,East,Cash,Priya
2663,2025-04-10 09:17:00,Microwave Oven,Appliances,8103.28,1,8103.28,South,Net Banking,Vikram
2664,2025-04-10 09:19:00,Headphones,Electronics,2054.12,3,6162.36,East,Net Banking,Sneha
2673,2025-04-10 10:33:00,Office Chair,Furniture,7077.38,1,7077.38,South,Cash,Rohan
2668,2025-04-10 11:17:00,Office Chair,Furniture,6830.0,2,13660.0,South,Net Banking,Sneha
2666,2025-04-10 11:20:00,Pen Pack,Stationery,91.81,2,183.62,North,Credit Card,Aarav
2675,2025-04-10 11:26:00,Coffee Maker,Appliances,3401.22,4,13604.88,West,Debit Card,Sneha
2669,2025-04-10 12:11:00,Bookshelf,Furniture,3780.77,1,3780.77,East,Debit Card,Anjali
2660,2025-04-10 12:41:00,Notebook Set,Stationery,252.2,5,1261.0,North,Debit Card,Sneha
2655,2025-04-10 13:17:00,Bookshelf,Furniture,3635.13,2,7270.26,North,Net Banking,Aarav
2676,2025-04-10 14:19:00,Coffee Maker,Appliances,3782.09,1,3782.09,South,Cash,Rohan
2670,2025-04-10 14:22:00,Office Chair,Furniture,6888.62,1,6888.62,West,Credit Card,Aarav
2674,2025-04-10 15:42:00,Running Shoes,Fashion,3255.57,1,3255.57,North,Debit Card,Diya
2677,2025-04-10 16:37:00,Air Fryer,Appliances,5878.27,3,17634.81,West,Cash,Anjali
2659,2025-04-10 16:40:00,Bookshelf,Furniture,4267.25,1,4267.25,North,Debit Card,Diya
2657,2025-04-10 17:51:00,Running Shoes,Fashion,3359.96,2,6719.92,North,UPI,Sneha
2672,2025-04-10 17:53:00,Smartwatch,Electronics,5810.62,5,29053.1,East,UPI,Priya
2671,2025-04-10 18:13:00,Notebook Set,Stationery,254.26,1,254.26,West,Debit Card,Karan
2656,2025-04-10 18:40:00,Notebook Set,Stationery,260.9,1,260.9,West,Cash,Rohan
2661,2025-04-10 18:46:00,Pen Pack,Stationery,104.19,4,416.76,East,Net Banking,Aarav
2662,2025-04-10 19:03:00,Coffee Maker,Appliances,3432.22,3,10296.66,North,Credit Card,Rohan
